timestamp_sim_ms,frame,slot,direction,ue_id,rnti,cell_id,injected_cfo_hz,estimated_cfo_pre_correction_hz,residual_cfo_post_correction_hz,estimated_cfo_hz,true_cfo_hz,cfo_error_hz,cfo_estimate_availability,cfo_error_definition,cfo_value_status,injected_timing_offset_samples,estimated_timing_offset_pre_correction_samples,residual_timing_error_post_correction_samples,true_timing_offset_samples,timing_error_samples,timing_estimate_used,use_ideal_timing_sync,timing_estimate_availability,timing_error_definition,timing_value_status,runtime_evidence,source_artifact_ref,run_id,run_tag,scenario_id,scenario_variant_id,config_hash,code_commit,seed,drop_id,symbol,site_id,sector_id,bwp_id,carrier_id,beam_id,layer_id,stream_id,harq_id,block_id,pipeline_id,producer_module,status_code,status_classification,source_tensor_ref,derived_flag,active_flag
NaN,7,7,"DL",4,4,2,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",6,6,2,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",10,10,2,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",29,29,2,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",35,35,2,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",41,41,2,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",45,45,2,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",50,50,2,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",2,2,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",12,12,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",13,13,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",15,15,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",16,16,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",18,18,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",23,23,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",24,24,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",33,33,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
NaN,7,7,"DL",34,34,3,40,NaN,NaN,NaN,40,NaN,"missing","not_available_without_cfo_estimate","NOT_AVAILABLE",0,0,0,0,0,1,0,"available","residual_post_correction_samples_relative_to_estimated_pre_correction","OK","persisted_air_interface_trial_row","air_interface/csv/dl_pdsch_trials.csv",1,"webgui_rel20_4ghz_100mhz_5gnb_50ue_10slot_20260417_170900","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","lls_3gpp_rel20_anchor_4ghz_100mhz_waveform_honest_5gnb_50ue_10slot","a1a414876cde1a5883e2a2ab610e6603ef434ebb5b0a934bfcb8df1260a73d7c","2756cfb",104729,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,"not_applicable","not_applicable","sixgr.truth.exportLLSOutputCoverageArtifacts/localBuildTimingSynchronizationTable","implemented","runtime_cfo_timing_trial_rows","not_applicable",0,1
