run_id,chart_name,direction,ue_rank,throughput_mbps,jain_fairness_index,source_table_logical_path
1,fairness index trend,UL,26,1.48,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,27,1.48,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,28,1.48,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,29,1.672,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,30,1.672,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,31,1.672,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,32,1.672,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,33,18.488,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,34,18.488,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,35,18.488,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,36,18.488,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,37,19.096,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,38,22.76,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,39,22.76,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,40,22.76,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,41,22.76,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,42,25.552,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,43,25.552,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,44,25.552,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,45,25.552,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,46,25.552,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,47,25.552,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,48,28.816,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,49,28.816,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,UL,50,28.816,0.38684994185022875,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,1,1.02933333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,2,1.232,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,3,1.34933333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,4,1.34933333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,5,1.68533333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,6,2.05866666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,7,2.05866666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,8,2.22933333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,9,2.26133333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,10,2.34666666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,11,2.69866666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,12,2.69866666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,13,2.73333333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,14,2.82933333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,15,3.03466666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,16,3.03466666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,17,3.03466666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,18,3.12266666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,19,3.24266666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,20,3.24266666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,21,3.32533333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,22,3.512,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,23,4.17866666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,24,4.17866666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,25,4.21066666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,26,4.27466666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,27,4.51466666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,28,4.51466666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,29,4.968,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,30,5.352,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,31,5.352,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,32,17.1653333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,33,19.5173333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,34,19.6133333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,35,20.5466666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,36,20.7493333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,37,22.392,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,38,24.2373333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,39,24.2373333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,40,25.7146666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,41,27.9733333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,42,28.2506666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,43,28.5866666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,44,28.8426666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,45,30.464,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,46,31.0666666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,47,32.112,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,48,33.152,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,49,34.0106666666667,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
1,fairness index trend,Combined,50,41.2293333333333,0.49888008529639133,reports/csv/live_user_performance_snapshot.csv
